University name
"8896","Tulsa Community College"
"8897","Tulsa Job Corps Center"
"8898","Tulsa Technology Center - Broken Arrow Campus"
"8899","Tulsa Technology Center - Lemley"
"8900","Tulsa Technology Center - Owasso"
"8901","Tulsa Technology Center - Peoria"
"8902","Tulsa Technology Center - Riverside Campus"
"8903","Tulsa Technology Center - Sand Springs"
"8904","Tulsa Welding School"
"8905","Tunxis Community College"
"8906","Turner Job Corps Center - Albany"
"8907","Turning Point Beauty College"
"8908","Turtle Mountain Community College"
"8909","Tuscaloosa VA Medical Center"
"8910","Tusculum College"
"8911","Tuskegee University"
"8912","Twin City Beauty College"
"8913","Twin Rivers Adult School"
"8914","Twin Towers Retirement Community"
"8915","Tyler Junior College"
"8916","Tysons Institute"
"8917","U. S. Army HQ Dental Activity - Ft. Sill Advanced Education in General Dentistry 12 Months"
"8918","U. S. Army Management Staff College"
"8919","U. S. Army Medical Department Center and School"
"8920","U.S. Army Command and General Staff College"
"8921","U.S. Army Defense Ammunition Center, Training Directorate"
"8922","U.S. Army Dental Clinic Command/Fort Meade Advanced Education in General Dentistry 12 Months"
"8923","U.S. Army Ordnance Center and School"
"8924","U.S. Army Ordnance Mechanical Maintenance School"
"8925","U.S. Army Ordnance Munitions and Electronics Maintence School"
"8926","U.S. Army Transportation School"
"8927","U.S. Army Transportation School"
"8928","U.S. Army War College"
"8929","U.S. Career Institute"
"8930","U.S. Ling Institute"
"8931","U.S. Medical Center for Federal Prisoners"
"8932","U.S. Naval War College, The"
"8933","U.S. Truck Driving Training School, Inc."
"8934","U.S.A. Beauty School International Inc."
"8935","UAC School of Global Management"
"8936","UCEDA International New Brunswick"
"8937","UCEDA International Paterson"
"8938","Uceda School of Boca Raton"
"8939","Uceda School of Elizabeth, NJ"
"8940","Uceda School of Hackensack, NJ"
"8941","Uceda School of Orlando I"
"8942","Uceda School of Orlando II"
"8943","Uceda School of Pennsylvania"
"8944","Uceda School of West New York, NJ"
"8945","Uceda School of West Palm Beach"
"8946","Uceda School of West Palm Beach 2"
"8947","UCH-Memorial Hospital"
"8948","UCLA Dental Center at Venice Advanced Education in General Dentistry 12 Months"
"8949","UDI Career Training Institute"
"8950","UEI College - Cerritos"
"8951","UEI College - Fresno"
"8952","UEI College - Gardena"
"8953","UF Health Jacksonville"
"8954","UHHS/CSAH-Cuyahoga, Inc. St. Vincent Charity Hospital"
"8955","Uintah Basin Applied Technology College"
"8956","Ukiah Adult School"
"8957","Ulster BOCES"
"8958","Ulster County Community College"
"8959","Ulster County Mental Health Department"
"8960","Ultimate Medical Academy - Clearwater"
"8961","Ultimate Touch Barber College"
"8962","Umpqua Community College"
"8963","Unification Theological Seminary"
"8964","Uniformed Services University of the Health Sciences"
"8965","Unilatina International College"
"8966","Union Bible College"
"8967","Union College"
"8968","Union College"
"8969","Union College"
"8970","Union County College"
"8971","Union County Vocational Technical School"
"8972","Union Graduate College"
"8973","Union Institute & University"
"8974","Union Presbyterian Seminary"
"8975","Union Theological Seminary"
"8976","Union University"
"8977","Union University of California"
"8978","Unitech Training Academy - Lafayette"
"8979","United Beauty College"
"8980","United Education Institute - Huntington Park Campus"
"8981","United Healthcare Careers College"
"8982","United Hospital Center"
"8983","United Medical and Business Institute"
"8984","United Medical Institute"
"8985","United States Air Force Academy"
"8986","United States Air Force Optometry Clinic"
"8987","United States Army Infantry School, Fort Benning"
"8988","United States Coast Guard Academy"
"8989","United States Merchant Marine Academy"
"8990","United States Military Academy"
"8991","United States Naval Academy"
"8992","United States Sports Academy"
"8993","United States University"
"8994","United Talmudical Seminary"
"8995","United Technical Center"
"8996","United Theological Seminary"
"8997","United Theological Seminary of the Twin Cities"
"8998","United Tribes Technical College"
"8999","United Truck & Car Driving School"
"9000","Unitek College"
"9001","Unitek College"
"9002","Unitek College - Fremont"
"9003","Unitek College - Sacramento"
"9004","Unity College"
"9005","Unity Cosmetology College"
"9006","UnityPoint Health-Des Moines"
"9007","UnityPoint Health-Trinity"
"9008","Universal Barber College"
"9009","Universal Career Community College - Humacao"
"9010","Universal Career Community College - Manati"
"9011","Universal Career Community College - Santurce"
"9012","Universal Career School"
"9013","Universal College of Beauty"
"9014","Universal College of Beauty Inc"
"9015","Universal College of Beauty Inc"
"9016","Universal College of Beauty Inc"
"9017","Universal College of Healing Arts"
"9018","Universal Spa Training Academy, Inc."
"9019","Universal Technical Institute"
"9020","Universal Technical Institute"
"9021","Universal Technical Institute of Arizona Inc"
"9022","Universal Technical Institute of California Inc"
"9023","Universal Technical Institute of Illinois"
"9024","Universal Technical Institute of Massachusetts"
"9025","Universal Technical Institute of Pennsylvania"
"9026","Universal Technical Institute of Southern California"
"9027","Universal Technical Institute of Texas Inc"
"9028","Universal Technical Institute/Northern California"
"9029","Universal Technology College of Puerto Rico"
"9030","Universal Therapeutic Massage Institute"
"9031","Universal Vocational Institute"
"9032","Universidad Adventista de las Antillas"
"9033","Universidad Central de Bayamon"
"9034","Universidad Central Del Caribe"
"9035","Universidad De Puerto Rico - Rio Piedras Campus"
"9036","Universidad FLET"
"9037","Universidad Nacional Autonoma De Mexico UNAM- San Antonio"
"9038","Universidad Pentecostal Mizpa"
"9039","Universidad Politecnica de Puerto Rico"
"9040","University Academy of Hair Design"
"9041","University Health Care Systen"
"9042","University Hospitals of Cleveland"
"9043","University Language Institute"
"9044","University Medical Center"
"9045","University Medical Center Dental General Practice Residency 12 Months"
"9046","University of Advancing Technology"
"9047","University of Akron"
"9048","University of Akron - Wayne College"
"9049","University of Alabama at Birmingham"
"9050","University of Alabama at Huntsville"
"9051","University of Alaska Anchorage"
"9052","University of Alaska Fairbanks"
"9053","University of Alaska Southeast"
"9054","University of Antelope Valley"
"9055","University of Arizona"
"9056","University of Arkansas at Little Rock"
"9057","University of Arkansas at Monticello"
"9058","University of Arkansas at Pine Bluff"
"9059","University of Arkansas Community College-Batesville"
"9060","University of Arkansas Community College-Hope"
"9061","University of Arkansas Community College-Morrilton"
"9062","University of Arkansas for Medical Sciences"
"9063","University of Arkansas-Fort Smith"
"9064","University of Arkansas, Fayetteville"
"9065","University of Atlanta"
"9066","University of Baltimore"
"9067","University of Bridgeport"
"9068","University of Bridgeport/Fones School of Dental Hygiene"
"9069","University of California - Davis"
"9070","University of California - Los Angeles"
"9071","University of California - San Diego"
"9072","University of California Hastings College of Law"
"9073","University of California, Berkeley"
"9074","University of California, Irvine"
"9075","University of California, Merced"
"9076","University of California, Riverside"
"9077","University of California, San Francisco"
"9078","University of California, Santa Barbara"
"9079","University of California, Santa Cruz"
"9080","University of Central Arkansas"
"9081","University of Central Florida"
"9082","University of Central Missouri"
"9083","University of Central Oklahoma"
"9084","University of Charleston"
"9085","University of Chicago"
"9086","University of Chicago Medical Center"
"9087","University of Cincinnati"
"9088","University of Cincinnati Blue Ash College"
"9089","University of Cincinnati Clermont College"
"9090","University of Colorado at Boulder"
"9091","University of Colorado at Colorado Springs"
"9092","University of Colorado Denver"
"9093","University of Connecticut"
"9094","University of Cosmetology - Sullivan"
"9095","University of Cosmetology Arts & Sciences - McAllen"
"9096","University of Cosmetology Arts & Sciences - San Antonio"
"9097","University of Cosmetology Arts & Sciences - San Antonio"
"9098","University of Dallas"
"9099","University of Dayton"
"9100","University of Delaware"
"9101","University of Denver"
"9102","University of Denver GSPP Internship Consortium Predoctoral Internship"
"9103","University of Detroit Mercy"
"9104","University of Detroit Mercy School of Dentistry Advanced Education in General Dentistry 12 Months"
"9105","University of Detroit Mercy School of Dentistry Predoctoral Internship"
"9106","University of Dubuque"
"9107","University of East West Medicine"
"9108","University of Evansville"
"9109","University of Fairfax"
"9110","University of Florida"
"9111","University of Fort Lauderdale"
"9112","University of Georgia"
"9113","University of Great Falls"
"9114","University of Guam"
"9115","University of Hartford"
"9116","University of Hawaii - West Oahu"
"9117","University of Hawaii at Hilo"
"9118","University of Hawaii at Manoa"
"9119","University of Hawaii Maui College"
"9120","University of Holy Cross"
"9121","University of Houston"
"9122","University of Houston - Clear Lake"
"9123","University of Houston - Downtown"
"9124","University of Houston - Victoria"
"9125","University of Idaho"
"9126","University of Illinois at Chicago"
"9127","University of Illinois at Chicago"
"9128","University of Illinois at Springfield"
"9129","University of Illinois at Urbana-Champaign"
"9130","University of Illinois Medical Center at Chicago"
"9131","University of Incarnate Word School of Osteopathic Medicine"
"9132","University of Indianapolis"
"9133","University of Iowa"
"9134","University of Iowa Hospital and Clinics"
"9135","University of Jamestown"
"9136","University of Kansas"
"9137","University of Kentucky"
"9138","University of Kentucky Chandler Medical Center"
"9139","University of La Verne"
"9140","University of La Verne College of Law"
"9141","University of Louisiana at Lafayette"
"9142","University of Louisiana at Monroe"
"9143","University of Louisville"
"9144","University of Louisville Hospital"
"9145","University of Maine"
"9146","University of Maine at Augusta"
"9147","University of Maine at Farmington"
"9148","University of Maine at Fort Kent"
"9149","University of Maine at Machias"
"9150","University of Maine at Presque Isle"
"9151","University of Management and Technology"
"9152","University of Mary"
"9153","University of Mary Hardin-Baylor"
"9154","University of Mary Washington"
"9155","University of Maryland - Baltimore"
"9156","University of Maryland - Baltimore County"
"9157","University of Maryland - College Park"
"9158","University of Maryland - Eastern Shore"
"9159","University of Maryland - University College"
"9160","University of Maryland Center for Environmental Sciences"
"9161","University of Maryland Medical System"
"9162","University of Massachusetts - Boston"
"9163","University of Massachusetts - Dartmouth"
"9164","University of Massachusetts - Lowell"
"9165","University of Massachusetts - Worcester"
"9166","University of Massachusetts Amherst"
"9167","University of Massachusetts at Amherst Psychology Internship"
"9168","University of Massachusetts Center for Counseling and Psychological Health Psychology Internship"
"9169","University of Massachusetts Medical School General Practice Residency 12 Months"
"9170","University of Massachusetts Medical School Residency in Clinical Health Psychology"
"9171","University of Massachusetts, Amherst Dietetic Internship"
"9172","University of Memphis"
"9173","University of Miami"
"9174","University of Michigan - Ann Arbor"
"9175","University of Michigan - Dearborn"
"9176","University of Michigan - Flint"
"9177","University of Michigan Dietetic Internship"
"9178","University of Michigan Hospitals and Health Centers"
"9179","University of Michigan Hospitals and Health Centers Dietetic Internship"
"9180","University of Michigan Institute for Human Adjustment Psychology Internship"
"9181","University of Michigan Predoctoral Internship Consortium"
"9182","University of Michigan Psychology Internship"
"9183","University of Michigan Residency in Clinical Child Psychology"
"9184","University of Michigan Residency in Clinical Neuropsychology"
"9185","University of Michigan Residency in Clinical Psychology"
"9186","University of Minnesota - Crookston"
"9187","University of Minnesota - Duluth"
"9188","University of Minnesota - Morris"
"9189","University of Minnesota - Twin Cities"
"9190","University of Minnesota Medical Center - Fairview"
"9191","University of Mississippi"
"9192","University of Missouri - Columbia"
"9193","University of Missouri - Kansas City"
"9194","University of Missouri - St Louis"
"9195","University of Mobile"
"9196","University of Montevallo"
"9197","University of Mount Olive"
"9198","University of Mount Union"
"9199","University of Nebraska - Lincoln"
"9200","University of Nebraska - Nebraska College of Technical Agriculture"
"9201","University of Nebraska at Kearney"
"9202","University of Nebraska at Omaha"
"9203","University of Nebraska Medical Center"
"9204","University of Nebraska Medical Center College of Dentistry General Practice Residency 12 Months"
"9205","University of Nebraska Medical Center College of Dentistry Predoctoral Internship"
"9206","University of Nebraska Medical Center Dietetic Internship"
"9207","University of Nebraska-Lincoln Dietetic Internship"
"9208","University of Nevada - Las Vegas"
"9209","University of Nevada - Reno"
"9210","University of New England"
"9211","University of New Hampshire"
"9212","University of New Haven"
"9213","University of New Mexico"
"9214","University of New Orleans"
"9215","University of North Alabama"
"9216","University of North America"
"9217","University of North Carolina at Asheville"
"9218","University of North Carolina at Chapel Hill"
"9219","University of North Carolina at Charlotte"
"9220","University of North Carolina at Greensboro"
"9221","University of North Carolina at Pembroke"
"9222","University of North Carolina at Wilmington"
"9223","University of North Dakota"
"9224","University of North Florida"
"9225","University of North Georgia"
"9226","University of North Texas"
"9227","University of North Texas at Dallas"
"9228","University of North Texas Health Science Center at Fort Worth"
"9229","University of Northern Colorado"
"9230","University of Northern Iowa"
"9231","University of Northern Virginia"
"9232","University of Northwestern - St. Paul"
"9233","University of Northwestern Ohio"
"9234","University of Notre Dame"
"9235","University of Oklahoma"
"9236","University of Oregon"
"9237","University of Oregon Psychology Internship"
"9238","University of PA Health System"
"9239","University of Pennsylvania"
"9240","University of Philosophical Research"
"9241","University of Phoenix"
"9242","University of Pikeville"
"9243","University of Pittsburgh - Bradford"
"9244","University of Pittsburgh - Johnstown"
"9245","University of Pittsburgh - Main Campus"
"9246","University of Pittsburgh - Titusville"
"9247","University of Portland"
"9248","University of Puerto Rico - Aguadilla"
"9249","University of Puerto Rico - Arecibo"
"9250","University of Puerto Rico - Bayamon"
"9251","University of Puerto Rico - Carolina"
"9252","University of Puerto Rico - Cayey"
"9253","University of Puerto Rico - Humacao"
"9254","University of Puerto Rico - Mayaguez"
"9255","University of Puerto Rico - Medical Sciences Campus"
"9256","University of Puerto Rico - Rio Piedras Campus"
"9257","University of Puerto Rico - Utuado"
"9258","University of Puget Sound"
"9259","University of Redlands"
"9260","University of Rhode Island"
"9261","University of Richmond"
"9262","University of Rio Grande/Rio Grande Community College"
"9263","University of Rochester"
"9264","University of Saint Francis - Fort Wayne"
"9265","University of Saint Joseph"
"9266","University of Saint Mary"
"9267","University of Saint Mary of the Lake Mundelein Seminary"
"9268","University of San Diego"
"9269","University of San Francisco"
"9270","University of Science and Arts of Oklahoma"
"9271","University of Scranton"
"9272","University of Sioux Falls"
"9273","University of South Alabama"
"9274","University of South Carolina - Aiken"
"9275","University of South Carolina - Beaufort"
"9276","University of South Carolina - Columbia"
"9277","University of South Carolina Upstate"
"9278","University of South Dakota"
"9279","University of South Florida"
"9280","University of Southern California"
"9281","University of Southern Indiana"
"9282","University of Southern Maine"
"9283","University of Southern Mississippi"
"9284","University of Southernmost Florida"
"9285","University of Southernmost Florida - Coral Gables Campus"
"9286","University of Spa & Massage Therapy"
"9287","University of St. Augustine for Health Sciences"
"9288","University of St. Francis"
"9289","University of St. Thomas"
"9290","University of St. Thomas"
"9291","University of Tennessee - Knoxville Counseling Center Psychology Internship"
"9292","University of Tennessee Medical Center at Knoxville"
"9293","University of Tennessee Medical Center Dental General Practice Residency 12 Months"
"9294","University of Texas at Austin"
"9295","University of Texas at Austin Psychology Internship"
"9296","University of Texas at Tyler"
"9297","University of Texas Health Science Center Houston"
"9298","University of Texas Health Science San Antonio"
"9299","University of Texas Southwestern Medical Center"
"9300","University of the Cumberlands"
"9301","University of the District of Columbia"
"9302","University of the District of Columbia David A Clarke School of Law"
"9303","University of the Incarnate Word"
"9304","University of the Ozarks"
"9305","University of the Pacific"
"9306","University of the People"
"9307","University of the Potomac"
"9308","University of the Rockies"
"9309","University of the Sacred Heart"
"9310","University of the Sciences"
"9311","University of the Southwest"
"9312","University of the Virgin Islands"
"9313","University of the West"
"9314","University of Toledo"
"9315","University of Tulsa"
"9316","University of Utah"
"9317","University of Utah College of Medicine Dental General Practice Residency 12 Months"
"9318","University of Utah Health Sciences Center"
"9319","University of Utah Health Services Dental Predoctoral Internship"
"9320","University of Utah Neuropsychiatric Institute Psychology Internship"
"9321","University of Utah Psychology Internship"
"9322","University of Valley Forge"
"9323","University of Vermont"
"9324","University of Virginia"
"9325","University of Washington"
"9326","University of West Alabama"
"9327","University of West Georgia"
"9328","University of Western States"
"9329","University of Wisconsin - Eau Claire"
"9330","University of Wisconsin - Green Bay"
"9331","University of Wisconsin - La Crosse"
"9332","University of Wisconsin - Madison"
"9333","University of Wisconsin - Milwaukee"
"9334","University of Wisconsin - Milwaukee"
"9335","University of Wisconsin - Oshkosh"
"9336","University of Wisconsin - Parkside"
"9337","University of Wisconsin - Platteville"
"9338","University of Wisconsin - River Falls"
"9339","University of Wisconsin - Stevens Point"
"9340","University of Wisconsin - Stout"
"9341","University of Wisconsin - Superior"
"9342","University of Wisconsin - Whitewater"
"9343","University of Wisconsin Colleges"
"9344","University of Wisconsin Hospital & Clinics"
"9345","University of Wyoming"
"9346","Unlimited Cosmetology School LLC"
"9347","UPPER BUCKS COUNTY AREA VOCATIONAL TECHNICAL SCH"
"9348","Upper Bucks Institute of Aeronautics"
"9349","Upper Cape Cod Regional Technical School"
"9350","Upper Iowa University"
"9351","Upper Limit Aviation"
"9352","Upper Valley Career Center"
"9353","Upper Valley Educators Institute"
"9354","UPR - Ponce"
"9355","Upright Citizens Brigade Theatre - Hollywood"
"9356","Upright Citizens Brigade Theatre - New York"
"9357","Urban Barber College"
"9358","Urban College of Boston"
"9359","Urban CPE Consortium"
"9360","Urbana University"
"9361","Urshan Graduate School of Theology"
"9362","Ursinus College"
"9363","Ursuline College"
"9364","US Army - Baylor University"
"9365","US Army Armor School"
"9366","US Army Dental Activity Ft. Gordon/Uniformed Services University of the Health Sciences"
"9367","US Army Dental Activity/Fort Benning Advanced Education in General Dentistry 12 Months"
"9368","US Army Dental Activity/Fort Carson Advanced Education in General Dentistry 12 Months"
"9369","US Army Dental Activity/Fort Hood Advanced Education in General Dentistry 24 Months"
"9370","US Army Dental Activity/Fort Jackson Advanced Education in General Dentistry 12 Months"
"9371","US Army Dental Activity/Tripler Advanced Education in General Dentistry 24 Months"
"9372","US Army Medical Center and School - Eye Specialty Course - Optometric Technician Program"
"9373","US Army Medical Department Center and School"
"9374","US Army/Fort Campbell - Dental Activity Advanced Education in General Dentistry 12 Months"
"9375","US PC Tech Learning Center"
"9376","US Truck Driver Training School"
"9377","USA Language Center at San Diego University of Integrative Studies"
"9378","UTA Mesivta of Kiryas Joel"
"9379","Utah College of Massage Therapy Inc"
"9380","Utah College of Massage Therapy Inc-Utah Valley"
"9381","Utah State Hospital"
"9382","Utah State University"
"9383","Utah Valley University"
"9384","Utica College"
"9385","Utica School of Commerce"
"9386","UVMC Health System"
"9387","VA Ann Arbor Healthcare System"
"9388","VA Black Hills Health Care System"
"9389","VA Boston Healthcare System - Jamaica Plain"
"9390","VA Boston Healthcare System - West Roxbury"
"9391","VA Caribbean Healthcare System"
"9392","VA Central California Health Care System"
"9393","VA Central Iowa Health Care System"
"9394","VA Central Western Massachusetts Healthcare System"
"9395","VA Connecticut Healthcare System Newington/West Haven"
"9396","VA Eastern Colorado Health Care System"
"9397","VA Eastern Kansas Health Care System"
"9398","VA Fayetteville Dental Service Advanced Education in General Dentistry 12 Months"
"9399","VA Greater Los Angeles - Los Angeles Ambulatory Care Center"
"9400","VA Greater Los Angeles - Sepulveda Ambulatory Care Center"
"9401","VA Greater Los Angeles - West Los Angeles Medical Center"
"9402","VA Hudson Valley Health Care System - Montrose"
"9403","VA Illiana Health Care System"
"9404","VA Loma Linda Healthcare System"
"9405","VA Long Beach Healthcare System"
"9406","VA Maine Healthcare System"
"9407","VA Maryland Health Care System (Baltimore/Perry Point)"
"9408","VA Medical Center Coatesville"
"9409","VA Midwest Health Care Network"
"9410","VA N. Indiana Health Care System"
"9411","VA New Jersey Health Care System - East Orange"
"9412","VA New Jersey Health Care System - Lyons"
"9413","VA Northern California Health Care System - Martinez"
"9414","VA NY Harbor Healthcare System - Brooklyn"
"9415","VA NY Harbor Healthcare System - Manhattan"
"9416","VA Pacific Islands Health Care System"
"9417","VA Pittsburgh Healthcare System"
"9418","VA Puget Sound Health Care System - American Lake Division"
"9419","VA Puget Sound Health Care System - Seattle Division"
"9420","VA Roseburg Healthcare System"
"9421","VA Salt Lake City Health Care System"
"9422","VA San Diego Healthcare System"
"9423","VA Santa Barbara"
"9424","VA Sierra Nevada Health Care System"
"9425","VA Southern Nevada Healthcare System, Las Vegas Residency in Ocular Disease"
"9426","VA Southern Oregon Rehabilitation Center"
"9427","VA St. Louis Health Care System - Jefferson Barracks Division"
"9428","VA St. Louis Health Care System - John Cochran Division"
"9429","VA VISN 2 Center for Integrated Healthcare"
"9430","VA Western New York Healthcare System - Buffalo"
"9431","VA Western New York Healthcare System - Dental Department General Practice Residency 12 Months"
"9432","Vaca Valley Adult School-California State Prison,Solano"
"9433","Valdosta State University"
"9434","Valencia College"
"9435","Vallecitos CET Inc"
"9436","Vallejo Adult School"
"9437","Valley  Adult  School - Correctional Training Facility"
"9438","Valley Baptist Health System"
"9439","Valley Beauty School"
"9440","Valley Beauty School"
"9441","Valley Beauty School"
"9442","Valley City State University"
"9443","Valley College - Beckley"
"9444","Valley College - Martinsburg"
"9445","Valley College - Princeton"
"9446","Valley College of Medical Careers"
"9447","Valley Forge Military College"
"9448","Valley Grande Institute for Academic Studies"
"9449","Valley Hospital"
"9450","Valley Mental Health"
"9451","Valley Rose Adult School - Wasco State Prison"
"9452","Valley State Adult School-Valley State Prison for Women"
"9453","Valor Christian College"
"9454","Valparaiso University"
"9455","VAMC Long Beach"
"9456","VAMC Palo Alto"
"9457","VAMC Wilmington Delaware"
"9458","Van Andel Institute of Graduate Studies"
"9459","Van Nuys Community Adult School"
"9460","Vance-Granville Community College"
"9461","Vanderbilt University"
"9462","Vanderbilt University Medical Center"
"9463","Vanderbilt University/VA Internship Consortium"
"9464","VanderCook College of Music"
"9465","Vanguard College of Cosmetology A Paul Mitchell Partner School"
"9466","Vanguard Institute of Technology"
"9467","Vanguard Institute of Technology"
"9468","Vanguard University of Southern California"
"9469","Vanguard-Sentinel Career & Technology Center"
"9470","Vanity School of Cosmetology"
"9471","Vantage College"
"9472","Vantage College - San Antonio North"
"9473","Vassar College"
"9474","Vatterott Career College"
"9475","Vatterott College - Berkeley"
"9476","Vatterott College - Cleveland"
"9477","Vatterott College - Des Moines"
"9478","Vatterott College - Fairview Heights"
"9479","Vatterott College - Joplin"
"9480","Vatterott College - Kansas City"
"9481","Vatterott College - Memphis"
"9482","Vatterott College - Oklahoma City"
"9483","Vatterott College - Omaha"
"9484","Vatterott College - Quincy"
"9485","Vatterott College - Saint Joseph"
"9486","Vatterott College - Spring Valley Campus"
"9487","Vatterott College - Springfield"
"9488","Vatterott College - St. Charles Campus"
"9489","Vatterott College - Sunset Hills"
"9490","Vatterott College - Tulsa"
"9491","Vatterott College - Wichita"
"9492","Vatterott Education Center"
"9493","Vaughn College of Aeronautics and Technology"
"9494","Vee's School of Beauty Culture"
"9495","VEEB Nassau County School of Practical Nursing"
"9496","Velma B's Beauty Academy"
"9497","Velvatex College of Beauty Culture"
"9498","Velvet Touch Academy of Cosmetology"
"9499","Venango County Area Vocational Technical School"
"9500","Venice Community Adult School & Skills Ctr. - University CAS"
"9501","Vennard College"
"9502","Ventura Adult and Continuing Education"
"9503","Ventura College"
"9504","Venus Beauty Academy"
"9505","Venus Beauty Academy"
"9506","Veritas Evangelical Seminary"
"9507","Vermilion Community College"
"9508","Vermont College of Fine Arts"
"9509","Vermont Law School"
"9510","Vermont Technical Allied Health Department"
"9511","Vermont Technical College"
"9512","Vernon College"
"9513","Vet Tech Institute"
"9514","Vet Tech Institute of Houston"
"9515","Veterans Affairs Long Beach Healthcare System Dental General Practice Residency 12 Months"
"9516","Veterans Affairs Medical Center"
"9517","Veterans Affairs Medical Center - Manchester Dental General Practice Residency 12 Months"
"9518","Veterans Affairs Medical Center - Martinsburg Advanced Education in General Dentistry 12 Months"
"9519","Veterans Affairs Medical Center - Maryland Dental General Practice Residency 12 Months"
"9520","Veterans Affairs Medical Center - Nashville TN"
"9521","Veterans Affairs Medical Center - Wilkes-Barre Dental General Practice Residency 12 Months"
"9522","Veterans Affairs Medical Center Washington DC"
"9523","Veterans Affairs Medical Center, Decatur - GA"
"9524","Veterans Affairs Medical Center, New Orleans - LA Dental Service General Practice Residency 12 Months"
"9525","Veterans Affairs Medical Center, Providence - RI Advanced Education in General Dentistry 12 Months"
"9526","Veterans Affairs Medical Center, Togus - ME Advanced Education in General Dentistry 12 Months"
"9527","Veterans Affairs Medical Center/Birmingham Advanced Education in General Dentistry 12 Months"
"9528","Veterans Affairs Medical Center/Birmingham Dental General Practice Residency 12 Months"
"9529","Veterans Affairs Medical Center/Oklahoma City Dental General Practice Residency 12 Months"
"9530","Veterans Affairs Northern California Healthcare System Dental General Practice Residency 12 Months"
"9531","Veterans Health Care System of the Ozarks - Fayetteville"
"9532","Veterans Health Care System of the Ozarks - Mount Vernon"
"9533","VH Barber & Styling Academy"
"9534","Via Health Rochester General Hospital Dental General Practice Residency 12 Months"
"9535","Vibe Barber College"
"9536","Vici Beauty School - Greenfield"
"9537","Victor Valley College"
"9538","Victoria Beauty College Inc"
"9539","Victoria College"
"9540","Victoria's Academy of Cosmetology"
"9541","Victory Career College"
"9542","Victory Trade School"
"9543","Victory University"
"9544","Vidant Medical Center"
"9545","Video Symphony Enter Training, Inc."
"9546","Villa Maria College Buffalo"
"9547","Village for Families & Children, Inc."
"9548","Village Montessori"
"9549","Villanova University"
"9550","Vinal Technical High School"
"9551","Vincennes Beauty College"
"9552","Vincennes University"
"9553","Virgil's Beauty College"
"9554","Virginia Baptist College"
"9555","Virginia Barber School"
"9556","Virginia Beach City Public Schools"
"9557","Virginia Beach City Public Schools School of Practical Nursing"
"9558","Virginia Beach Theological Seminary"
"9559","Virginia Center for Montessori Studies"
"9560","Virginia Christian University"
"9561","Virginia College - Birmingham"
"9562","Virginia College School of Construction"
"9563","Virginia College Technical"
"9564","Virginia Commonwealth University"
"9565","Virginia Consortium for Professional Psychology"
"9566","Virginia Department of Health"
"9567","Virginia Farrell Beauty School"
"9568","Virginia Farrell Beauty School"
"9569","Virginia Farrell Beauty School"
"9570","Virginia Farrell Beauty School"
"9571","Virginia Highlands Community College"
"9572","Virginia Intermont College"
"9573","Virginia International University"
"9574","Virginia Marti College of Art and Design"
"9575","Virginia Military Institute"
"9576","Virginia Montessori Teacher Education Center"
"9577","Virginia Polytechnic Institute and State University"
"9578","Virginia Polytechnic Institute and State University Dietetic Internship"
"9579","Virginia School of Hair Design"
"9580","Virginia School of Massage"
"9581","Virginia State University"
"9582","Virginia Tech - Thomas E. Cook Counseling Center Psychology Internship"
"9583","Virginia Tech Carilon School of Medicine"
"9584","Virginia Tech University Falls Church"
"9585","Virginia Theological Seminary"
"9586","Virginia Treatment Center for Children"
"9587","Virginia Union University"
"9588","Virginia University of Lynchburg"
"9589","Virginia University of Oriental Medicine"
"9590","Virginia Wesleyan College"
"9591","Virginia Western Community College"
"9592","Virtua West Jersey Health System Dental General Practice Residency 12 Months"
"9593","virtual design and construction institute  d/b/a cadteacher"
"9594","Visalia Adult School"
"9595","Visible Music College"
"9596","Vision Care Specialists Residency in Vision Therapy/Pediatric Optometry"
"9597","VisionAmerica of Birmingham Residency in Ocular Disease"
"9598","Visions Adult School - California State Prison"
"9599","Visions in Hair Design Institute of Cosmetology"
"9600","Vista Adult School"
"9601","Vista College"
"9602","Vista College"
"9603","Vista Del Rio Adult School - Calif. Rehabilitation Center"
"9604","VITAS: Innovative Hospice Care"
"9605","Viterbo University"
"9606","Vocational Guidance Services"
"9607","Vocational Institute of Florida"
"9608","Vogue Beauty Academy - Crescent City"
"9609","Vogue Beauty and Barber School"
"9610","Vogue Beauty School"
"9611","Vogue College - McAllen"
"9612","Vogue College - San Antonio"
"9613","Vogue College of Cosmetology"
"9614","Vogue College of Cosmetology- San Antonio"
"9615","Volunteer Beauty Academy"
"9616","Volunteer Beauty Academy"
"9617","Volunteer Beauty Academy"
"9618","Volunteer State Community College"
"9619","Voorhees College"
"9620","Vortex Helicopters"
"9621","Vouge College of Cosmetology"
"9622","W Academy of Salon and Spa"
"9623","W. F. Kaynor Technical High School"
"9624","W. G. Hefner VA Medical Center"
"9625","W. L. Bonner College"
"9626","W.C.A. Hospital"
"9627","W.T.I. - Tulsa Campus"
"9628","Wabash College"
"9629","Wackenhut Services, Inc., Savannah River Site"
"9630","Wade College"
"9631","Wade Gordon Hairdressing Academy"
"9632","Wagner College"
"9633","Wahiawa Community School"
"9634","Waianae Coast Comprehensive Health Center"
"9635","Waipahu Community Scool"
"9636","Wake Forest Baptist Health"
"9637","Wake Forest University"
